Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,B365H,B365D,B365A,HomePoints,AwayPoints,HomeForm,AwayForm,HomeGolosMarcados_Ultimos6,HomeGolosSofridos_Ultimos6,HomePontos_Ultimos6,HomeRematesBaliza_Ultimos6,AwayGolosMarcados_Ultimos6,AwayGolosSofridos_Ultimos6,AwayPontos_Ultimos6,AwayRematesBaliza_Ultimos6,H2H_Pontos_Casa,HomeDiasDescanso,AwayDiasDescanso,Home_Streak,Away_Streak,Home_Elo,Away_Elo,Jogos_Casa_Realizados,Peso_Jogo
2021-11-05,Gil Vicente,Arouca,1,1,D,5,1,1.85,3.4,4.33,1,1,12,9,1.3333333333333333,1.5,6.0,5.833333333333333,1.3333333333333333,1.3333333333333333,6.0,4.333333333333333,1.0,5,7,1,1,1486.69465714513,1465.9412317394037,5,0.05230405240157292
2021-11-05,Boavista,Famalicao,2,5,A,5,10,4.0,3.3,1.95,0,3,11,7,1.0,1.8333333333333333,4.0,3.6666666666666665,1.3333333333333333,1.3333333333333333,6.0,5.166666666666667,1.0,6,5,-1,0,1489.7758888306453,1450.2710162504322,5,0.05230405240157292
2021-11-06,Vizela,Estoril,1,1,D,3,6,2.45,3.1,2.9,1,1,9,19,0.8333333333333334,1.0,5.0,3.8333333333333335,1.3333333333333333,1.0,9.0,2.6666666666666665,1.0,6,7,0,0,1475.4825928807818,1550.7608786027633,5,0.052375750885763205
2021-11-06,Portimonense,Belenenses,2,0,H,6,4,1.9,3.25,4.33,3,0,14,8,0.6666666666666666,1.1666666666666667,8.0,3.1666666666666665,0.8333333333333334,1.0,7.0,3.0,1.0,5,6,-2,1,1501.6191257808416,1465.5692720582315,5,0.052375750885763205
2021-11-06,Guimaraes,Moreirense,2,1,H,5,8,1.45,4.0,8.0,3,0,13,8,1.1666666666666667,1.3333333333333333,8.0,4.5,0.8333333333333334,1.6666666666666667,6.0,2.3333333333333335,1.0,7,5,-1,0,1502.9796227881375,1463.7276612517892,5,0.052375750885763205
2021-11-07,Santa Clara,Porto,0,3,A,1,10,8.0,4.5,1.4,0,3,6,26,0.6666666666666666,2.1666666666666665,2.0,2.5,2.8333333333333335,0.8333333333333334,16.0,6.833333333333333,1.0,7,8,-2,5,1434.0338417124067,1599.4642925908845,5,0.05244754765435784
2021-11-07,Tondela,Maritimo,4,2,H,7,11,2.2,3.2,3.4,3,0,9,7,1.3333333333333333,2.0,6.0,3.8333333333333335,0.6666666666666666,1.1666666666666667,3.0,2.6666666666666665,1.0,9,7,-2,-2,1450.8298387697705,1445.2884988216765,5,0.05244754765435784
2021-11-07,Benfica,Sp Braga,6,1,H,9,4,1.57,4.0,5.75,3,0,25,19,2.1666666666666665,0.6666666666666666,13.0,6.0,1.6666666666666667,0.6666666666666666,12.0,5.0,1.0,8,6,0,2,1583.8734452042765,1549.8652932206169,4,0.05244754765435784
2021-11-07,Pacos Ferreira,Sp Lisbon,0,2,A,1,8,7.0,3.8,1.5,0,3,11,26,0.8333333333333334,1.0,5.0,2.8333333333333335,1.1666666666666667,0.3333333333333333,16.0,5.333333333333333,1.0,6,8,0,5,1484.183262290279,1599.6395800619332,5,0.05244754765435784
2021-11-26,Moreirense,Gil Vicente,2,2,D,4,8,2.37,3.0,3.2,1,1,8,13,0.6666666666666666,1.6666666666666667,5.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,6.0,5.666666666666667,1.0,14,14,-1,0,1450.415131343191,1485.7997238816295,5,0.05383054059380834
2021-11-27,Famalicao,Portimonense,0,3,A,2,2,1.8,3.25,4.5,0,3,10,17,1.8333333333333333,1.3333333333333333,8.0,5.5,0.8333333333333334,1.0,10.0,3.6666666666666665,1.0,14,14,1,1,1466.9692663153364,1515.0682899789101,5,0.05390433159061462
2021-11-27,Arouca,Boavista,2,1,H,6,2,2.05,3.2,3.8,3,0,10,11,1.1666666666666667,1.1666666666666667,6.0,4.0,1.1666666666666667,2.5,3.0,4.0,1.0,14,14,0,-2,1466.8361650029042,1473.077638765741,5,0.05390433159061462
2021-11-27,Belenenses,Benfica,0,7,A,0,11,15.0,5.75,1.2,0,3,8,28,0.8333333333333334,1.3333333333333333,6.0,2.6666666666666665,2.3333333333333335,0.8333333333333334,13.0,6.666666666666667,1.0,14,14,-1,1,1452.120107860163,1597.4098665289166,5,0.05390433159061462
2021-11-28,Maritimo,Pacos Ferreira,2,0,H,4,3,2.5,3.0,2.62,3,0,7,11,0.6666666666666666,1.5,2.0,3.5,0.8333333333333334,1.3333333333333333,4.0,2.5,1.0,14,14,-3,-1,1430.527717414715,1473.9921855004698,5,0.05397822374024511
2021-11-28,Sp Lisbon,Tondela,2,0,H,8,1,1.2,6.0,19.0,3,0,29,12,1.3333333333333333,0.16666666666666666,18.0,5.833333333333333,1.8333333333333333,2.0,9.0,4.166666666666667,1.0,14,14,6,1,1609.8306568517423,1465.590620176732,6,0.10795644748049021
2021-11-28,Porto,Guimaraes,2,1,H,9,2,1.3,4.75,8.0,3,0,29,16,3.1666666666666665,0.6666666666666666,18.0,8.333333333333334,1.5,1.5,10.0,4.833333333333333,1.0,14,14,6,1,1607.8170026571686,1516.2921526967357,5,0.05397822374024511
2021-11-29,Estoril,Santa Clara,2,2,D,7,5,2.05,3.2,4.0,1,1,20,6,1.1666666666666667,1.0,7.0,3.0,0.6666666666666666,1.8333333333333333,2.0,1.8333333333333333,1.0,14,14,0,-3,1547.560774202987,1425.6811316461226,5,0.05405221718136024
2021-11-30,Sp Braga,Vizela,4,1,H,9,2,1.4,4.33,7.0,3,0,19,10,1.8333333333333333,1.6666666666666667,11.0,5.333333333333333,0.6666666666666666,0.8333333333333334,5.0,3.3333333333333335,1.0,14,14,-1,0,1536.3288718959768,1478.6826972805582,5,0.05412631205281061
2021-12-03,Portimonense,Porto,0,3,A,4,6,9.5,4.33,1.36,0,3,20,32,1.0,0.8333333333333334,10.0,3.3333333333333335,2.6666666666666665,0.8333333333333334,18.0,8.666666666666666,1.0,6,5,2,7,1528.0048537641492,1618.9544931573278,6,0.10869841328106998
2021-12-03,Benfica,Sp Lisbon,1,3,A,3,5,2.05,3.4,3.6,0,3,31,32,3.0,0.6666666666666666,13.0,7.5,1.5,0.16666666666666666,18.0,6.5,1.0,6,5,2,7,1606.4789565558233,1618.9380274460534,5,0.05434920664053499
2021-12-04,Boavista,Maritimo,1,1,D,4,3,2.3,3.0,3.4,1,1,11,10,1.1666666666666667,2.3333333333333335,3.0,3.3333333333333335,1.0,1.5,4.0,4.166666666666667,1.0,7,6,-3,1,1457.8082016660157,1447.3945009730567,6,0.1088474172512845
2021-12-04,Pacos Ferreira,Guimaraes,1,2,A,3,8,3.1,3.0,2.45,0,3,11,16,0.6666666666666666,1.5,3.0,2.5,1.3333333333333333,1.5,9.0,4.5,1.0,6,6,-2,-1,1457.125401942128,1505.1546621965765,6,0.1088474172512845
2021-12-05,Santa Clara,Arouca,2,1,H,4,4,2.1,3.3,3.4,3,0,7,13,0.8333333333333334,1.8333333333333333,3.0,2.3333333333333335,1.1666666666666667,1.0,8.0,4.166666666666667,1.0,6,8,0,1,1430.7373750478705,1482.1056021026295,6,0.10899662547639538
2021-12-05,Gil Vicente,Famalicao,4,0,H,10,1,2.87,3.0,2.62,3,0,14,10,1.3333333333333333,1.5,6.0,6.333333333333333,1.8333333333333333,1.8333333333333333,7.0,5.166666666666667,1.0,9,8,0,-1,1484.2773082912704,1454.0327025300974,6,0.10899662547639538
2021-12-05,Sp Braga,Estoril,2,0,H,4,5,1.5,4.2,6.5,3,0,22,21,2.0,1.6666666666666667,11.0,5.666666666666667,1.5,1.1666666666666667,8.0,3.6666666666666665,1.0,5,6,1,0,1548.8626757914276,1542.504530801239,6,0.10899662547639538
2021-12-10,Pacos Ferreira,Gil Vicente,0,1,A,2,5,3.0,3.1,2.4,0,3,11,17,0.5,1.5,2.0,2.1666666666666665,1.8333333333333333,1.1666666666666667,9.0,7.333333333333333,1.0,6,5,-3,1,1444.1858831428015,1497.9748320353715,7,0.10974574023859338
2021-12-11,Maritimo,Santa Clara,4,1,H,4,3,2.55,3.1,2.87,3,0,11,10,1.1666666666666667,1.5,5.0,4.666666666666667,1.0,1.8333333333333333,5.0,2.5,1.0,7,6,0,1,1447.8439619846515,1447.939100131566,6,0.10989617988638654
2021-12-11,Guimaraes,Tondela,5,2,H,10,3,1.44,4.75,6.5,3,0,19,12,1.5,1.1666666666666667,12.0,5.333333333333333,1.6666666666666667,1.8333333333333333,9.0,4.166666666666667,1.0,7,13,1,-1,1518.0941809959031,1456.483249582421,6,0.10989617988638654
2021-12-11,Sp Lisbon,Boavista,2,0,H,6,2,1.18,6.5,15.0,3,0,35,12,1.8333333333333333,0.3333333333333333,18.0,6.166666666666667,1.1666666666666667,2.3333333333333335,3.0,3.5,1.0,8,7,8,0,1633.400356568737,1457.358740654421,7,0.10989617988638654
2021-12-12,Moreirense,Portimonense,0,1,A,4,4,2.45,3.1,3.0,0,3,9,20,1.0,1.1666666666666667,6.0,3.8333333333333335,1.0,1.3333333333333333,9.0,3.3333333333333335,1.0,14,9,0,-1,1451.93754693355,1516.84416620614,6,0.11004682575710537
2021-12-12,Belenenses,Estoril,0,1,A,0,7,4.5,3.4,1.85,0,3,8,21,0.6666666666666666,2.3333333333333335,5.0,2.0,1.3333333333333333,1.3333333333333333,7.0,4.333333333333333,1.0,14,7,-2,-1,1443.0510178332563,1527.77900334697,6,0.11004682575710537
2021-12-12,Porto,Sp Braga,1,0,H,4,1,1.5,4.33,6.5,3,0,35,25,2.8333333333333335,0.6666666666666666,18.0,8.333333333333334,2.1666666666666665,1.5,13.0,5.666666666666667,1.0,9,7,8,2,1630.115180715337,1563.5882032456966,6,0.11004682575710537
2021-12-12,Famalicao,Benfica,1,4,A,2,4,7.0,4.5,1.44,0,3,10,31,1.5,2.0,7.0,4.166666666666667,2.6666666666666665,1.0,10.0,7.333333333333333,1.0,7,9,-2,-1,1440.3351787859963,1592.0166274331398,6,0.11004682575710537
2021-12-13,Arouca,Vizela,1,4,A,2,4,2.2,3.2,3.3,0,3,13,10,1.1666666666666667,1.0,8.0,4.0,0.6666666666666666,1.3333333333333333,4.0,3.0,1.0,8,13,-1,-1,1464.903877018934,1466.1488933851074,6,0.11019767813344054
2021-12-17,Santa Clara,Guimaraes,1,0,H,6,2,3.25,3.2,2.3,3,0,10,22,1.0,2.3333333333333335,4.0,2.8333333333333335,2.0,1.3333333333333333,12.0,6.166666666666667,1.0,6,6,-1,2,1432.93499268769,1530.4617587407101,7,0.11080315836233387
2021-12-17,Estoril,Famalicao,2,2,D,4,3,2.2,3.4,3.1,1,1,24,10,1.1666666666666667,1.0,9.0,4.833333333333333,1.5,2.3333333333333335,7.0,4.166666666666667,1.0,5,5,1,-3,1539.1918326793752,1431.4971918317726,6,0.11080315836233387
2021-12-18,Portimonense,Arouca,1,1,D,5,6,2.0,3.3,3.75,1,1,23,13,1.0,1.3333333333333333,9.0,3.5,1.1666666666666667,1.3333333333333333,8.0,3.5,1.0,6,5,1,-2,1529.0740731723815,1449.9576284662078,7,0.11095504752069356
2021-12-18,Tondela,Pacos Ferreira,0,1,A,9,5,2.37,3.25,3.0,0,3,12,11,1.5,2.3333333333333335,6.0,4.0,0.3333333333333333,1.3333333333333333,2.0,2.1666666666666665,1.0,7,8,-2,-4,1444.115671837614,1431.4897613917155,6,0.11095504752069356
2021-12-18,Gil Vicente,Sp Lisbon,0,3,A,4,9,6.0,4.0,1.53,0,3,20,38,1.6666666666666667,0.8333333333333334,11.0,6.666666666666667,1.8333333333333333,0.16666666666666666,18.0,5.833333333333333,1.0,8,7,2,9,1510.6709537864574,1641.389941161605,7,0.11095504752069356
2021-12-19,Boavista,Moreirense,1,0,H,5,3,2.55,3.1,2.8,3,0,12,9,0.8333333333333334,2.3333333333333335,2.0,3.5,0.6666666666666666,1.1666666666666667,3.0,4.0,1.0,8,7,-1,-1,1449.3691560615528,1439.7076399673085,7,0.11110714488897043
2021-12-19,Benfica,Maritimo,7,1,H,9,2,1.12,7.5,19.0,3,0,34,14,3.3333333333333335,1.0,13.0,6.833333333333333,1.8333333333333333,1.6666666666666667,7.0,5.333333333333333,1.0,7,8,1,1,1600.8546143873634,1462.8480694285274,6,0.11110714488897043
2021-12-19,Sp Braga,Belenenses,1,0,H,5,2,1.18,6.5,15.0,3,0,25,8,1.8333333333333333,1.3333333333333333,12.0,4.5,0.3333333333333333,2.1666666666666665,4.0,1.6666666666666667,1.0,7,7,-1,-3,1551.4258083297962,1431.6381885008511,7,0.11110714488897043
2021-12-19,Vizela,Porto,0,4,A,4,7,9.0,5.0,1.33,0,3,13,38,1.3333333333333333,1.5,6.0,3.3333333333333335,2.6666666666666665,0.5,18.0,7.666666666666667,1.0,6,7,1,9,1481.0951419378337,1642.2775756312374,6,0.11110714488897043
2021-12-28,Tondela,Gil Vicente,0,3,A,2,6,3.3,3.5,2.15,0,3,12,20,1.1666666666666667,2.5,3.0,4.666666666666667,1.6666666666666667,1.1666666666666667,11.0,6.166666666666667,1.0,10,10,-3,-1,1428.5708072968278,1501.0625122738763,7,0.11248543787248953
2021-12-28,Maritimo,Vizela,2,0,H,5,1,3.0,3.25,2.37,3,0,14,13,1.8333333333333333,2.5,7.0,5.166666666666667,1.1666666666666667,2.0,5.0,3.3333333333333335,1.0,9,9,-1,-1,1453.5115187776062,1472.5942519235582,7,0.11248543787248953
2021-12-28,Moreirense,Estoril,1,0,H,3,4,3.0,3.1,2.5,3,0,9,25,0.6666666666666666,1.3333333333333333,2.0,3.5,1.1666666666666667,1.3333333333333333,7.0,5.166666666666667,1.0,9,11,-2,0,1425.124653662134,1534.6856843350413,7,0.11248543787248953
2021-12-29,Guimaraes,Boavista,1,1,D,2,4,1.66,3.8,5.0,1,1,22,15,1.6666666666666667,1.3333333333333333,9.0,4.833333333333333,1.0,2.3333333333333335,4.0,3.5,1.0,12,10,-1,1,1511.3584026040253,1463.9521423667272,7,0.11263963310246938
2021-12-29,Sp Lisbon,Portimonense,3,2,H,12,2,1.3,5.25,11.0,3,0,41,24,2.1666666666666665,0.16666666666666666,18.0,6.666666666666667,1.1666666666666667,1.1666666666666667,10.0,3.8333333333333335,1.0,11,11,10,0,1650.9983826741861,1525.7161824030425,8,0.11263963310246938
2021-12-30,Pacos Ferreira,Santa Clara,2,1,H,3,4,2.5,3.2,2.87,3,0,14,13,0.5,1.3333333333333333,4.0,3.0,1.1666666666666667,2.0,7.0,3.8333333333333335,1.0,12,13,1,1,1447.0346259325017,1452.038348824375,8,0.11279403970353333
2021-12-30,Arouca,Sp Braga,0,6,A,0,8,5.0,3.8,1.7,0,3,14,28,1.3333333333333333,1.5,8.0,3.5,1.8333333333333333,1.3333333333333333,12.0,4.666666666666667,1.0,12,11,0,1,1453.3155192355468,1561.4497840743106,7,0.11279403970353333
2021-12-30,Porto,Benfica,3,1,H,6,5,1.85,3.75,4.2,3,0,41,37,2.8333333333333335,0.3333333333333333,18.0,7.833333333333333,4.333333333333333,1.1666666666666667,13.0,7.166666666666667,1.0,11,11,10,2,1650.7784656455128,1610.1911650382847,7,0.11279403970353333
2022-01-02,Vizela,Belenenses,2,0,H,4,7,1.9,3.4,4.0,3,0,13,8,1.1666666666666667,2.1666666666666665,5.0,2.8333333333333335,0.3333333333333333,2.0,4.0,1.6666666666666667,1.0,5,14,-2,-4,1456.7712115635243,1421.6142127563367,7,0.11325853063269467
2022-01-03,Tondela,Moreirense,2,1,H,5,5,2.7,3.25,2.62,3,0,12,12,1.0,2.5,3.0,4.666666666666667,0.8333333333333334,1.1666666666666667,5.0,3.8333333333333335,1.0,6,6,-4,1,1416.6558866178243,1444.7039898221788,8,0.11341378561954799
2022-01-07,Santa Clara,Sp Lisbon,3,2,H,5,5,8.5,4.5,1.4,3,0,13,44,1.1666666666666667,2.0,7.0,3.8333333333333335,2.5,0.5,18.0,8.0,1.0,8,9,-1,11,1436.8223356762492,1660.81236312941,8,0.11403693672436013
2022-01-08,Estoril,Porto,2,3,A,2,10,26.0,8.5,1.09,0,3,25,44,1.0,1.3333333333333333,6.0,5.5,2.6666666666666665,0.3333333333333333,18.0,7.0,1.0,11,9,-1,11,1515.1063481749966,1664.03409883551,7,0.11419325875161082
2022-01-08,Boavista,Tondela,1,1,D,4,2,2.0,3.4,4.0,1,1,16,15,1.0,1.8333333333333333,5.0,3.6666666666666665,1.3333333333333333,2.3333333333333335,6.0,4.5,1.0,10,5,0,1,1465.9862275488683,1432.8641967966755,8,0.11419325875161082
2022-01-08,Vizela,Moreirense,0,1,A,3,4,2.3,3.25,3.1,0,3,16,12,1.3333333333333333,2.0,7.0,3.0,0.8333333333333334,1.3333333333333333,4.0,4.5,1.0,6,5,1,-1,1470.2585214108171,1428.4956796433275,8,0.11419325875161082
2022-01-09,Portimonense,Maritimo,1,2,A,4,8,2.15,3.2,3.6,0,3,24,17,1.5,1.1666666666666667,10.0,3.8333333333333335,2.0,2.1666666666666665,10.0,4.833333333333333,1.0,11,12,-1,1,1515.9022019478186,1469.33455913764,8,0.11434979506536296
2022-01-09,Benfica,Pacos Ferreira,2,0,H,6,1,1.2,7.0,15.0,3,0,37,17,4.333333333333333,1.5,12.0,6.833333333333333,0.6666666666666666,1.3333333333333333,6.0,2.8333333333333335,1.0,10,10,-1,2,1596.9355318482876,1462.2506390806275,7,0.11434979506536296
2022-01-09,Sp Braga,Famalicao,2,2,D,8,7,1.4,4.75,7.5,1,1,31,11,2.3333333333333335,1.3333333333333333,12.0,5.166666666666667,1.5,2.6666666666666665,5.0,3.8333333333333335,1.0,10,14,2,0,1571.9263750863445,1436.0033401761066,8,0.11434979506536296
2022-01-09,Belenenses,Arouca,2,1,H,5,2,2.75,3.1,2.7,3,0,8,14,0.3333333333333333,2.3333333333333335,3.0,2.8333333333333335,1.0,2.5,5.0,3.1666666666666665,1.0,7,10,-5,-1,1408.1269029090438,1442.838928223513,7,0.11434979506536296
2022-01-10,Gil Vicente,Guimaraes,3,2,H,10,2,2.6,3.1,2.87,3,0,23,23,1.8333333333333333,1.0,11.0,6.333333333333333,1.8333333333333333,1.3333333333333333,10.0,4.833333333333333,1.0,13,12,1,0,1512.9774329528798,1509.3243174218842,8,0.1145065459593608
2022-01-13,Famalicao,Belenenses,1,0,H,2,4,1.9,3.4,4.0,3,0,12,11,1.6666666666666667,2.8333333333333335,5.0,4.166666666666667,0.3333333333333333,2.3333333333333335,3.0,3.0,1.0,4,4,0,1,1441.5894861354825,1424.6205749406624,7,0.11497808906631495
2022-01-15,Boavista,Gil Vicente,1,1,D,5,2,3.1,3.1,2.4,1,1,17,26,0.8333333333333334,1.1666666666666667,6.0,3.5,2.1666666666666665,1.1666666666666667,13.0,7.166666666666667,0.0,7,5,0,2,1464.5605509356292,1527.8197210891924,9,0.11529352944230391
2022-01-15,Benfica,Moreirense,1,1,D,5,2,1.2,6.5,17.0,1,1,40,15,3.6666666666666665,1.3333333333333333,12.0,6.333333333333333,0.8333333333333334,1.0,7.0,3.8333333333333335,3.0,6,7,1,1,1606.3954881651637,1445.2900924088458,8,0.11529352944230391
2022-01-15,Sp Braga,Maritimo,0,1,A,4,3,1.4,4.5,8.0,0,3,32,20,2.5,0.6666666666666666,13.0,5.833333333333333,2.0,1.6666666666666667,13.0,4.333333333333333,3.0,6,6,0,2,1566.3402291269686,1486.3330925163718,9,0.11529352944230391
2022-01-16,Vizela,Sp Lisbon,0,2,A,1,6,10.0,5.75,1.28,0,3,16,44,1.1666666666666667,2.0,6.0,3.0,2.5,1.0,15.0,7.5,0.0,8,9,-1,-1,1453.464108645299,1637.29104420888,9,0.11545157400899438
2022-01-16,Santa Clara,Tondela,2,2,D,9,7,1.83,3.5,4.5,1,1,16,16,1.6666666666666667,1.8333333333333333,10.0,4.5,0.8333333333333334,2.1666666666666665,4.0,3.6666666666666665,0.0,9,8,1,0,1460.343654596779,1434.2898734099147,9,0.11545157400899438
2022-01-16,Belenenses,Porto,1,4,A,2,9,13.0,7.0,1.18,0,3,11,47,0.3333333333333333,2.1666666666666665,3.0,3.0,2.6666666666666665,0.6666666666666666,18.0,7.0,0.0,3,8,-1,12,1410.3525997651332,1672.9712302137648,8,0.11545157400899438
2022-01-16,Famalicao,Pacos Ferreira,0,0,D,6,3,2.0,3.2,4.0,1,1,15,17,1.0,2.5,5.0,2.8333333333333335,0.6666666666666666,1.3333333333333333,6.0,2.8333333333333335,0.0,3,7,1,-1,1455.8574613110118,1452.7906827637514,8,0.11545157400899438
2022-01-17,Portimonense,Guimaraes,1,1,D,4,6,2.62,3.0,2.8,1,1,24,23,1.3333333333333333,1.5,7.0,3.5,1.8333333333333333,1.6666666666666667,7.0,4.333333333333333,3.0,8,7,-2,-1,1498.903668569087,1494.4820292855716,9,0.11560983522344626
2022-01-21,Arouca,Benfica,0,2,A,2,6,10.0,5.25,1.28,0,3,14,41,1.0,2.6666666666666665,4.0,3.3333333333333335,2.6666666666666665,1.5,10.0,5.333333333333333,0.0,12,6,-2,0,1426.3452561918944,1599.8990800571225,8,0.11624505250460028
2022-01-21,Pacos Ferreira,Boavista,1,1,D,3,9,2.45,3.0,3.1,1,1,18,18,0.6666666666666666,1.0,7.0,2.8333333333333335,0.8333333333333334,1.0,7.0,4.0,0.0,5,6,0,0,1452.9230827982788,1467.2618838668361,9,0.11624505250460028
2022-01-22,Moreirense,Santa Clara,0,2,A,3,3,2.37,3.1,3.1,0,3,16,17,0.6666666666666666,0.8333333333333334,7.0,3.5,1.6666666666666667,1.8333333333333333,10.0,5.166666666666667,1.0,7,6,0,0,1451.786500516887,1459.2209261426792,8,0.11640440142072653
2022-01-22,Tondela,Vizela,2,3,A,3,8,2.8,3.2,2.5,0,3,17,16,1.1666666666666667,2.1666666666666665,5.0,4.666666666666667,1.0,1.6666666666666667,6.0,2.8333333333333335,0.0,6,6,0,-2,1435.4126018640145,1445.734460308649,9,0.11640440142072653
2022-01-22,Sp Lisbon,Sp Braga,1,2,A,4,3,1.6,4.0,5.5,0,3,47,32,2.5,1.0,15.0,7.166666666666667,1.8333333333333333,0.6666666666666666,10.0,5.0,3.0,6,7,1,-1,1645.02069254553,1547.9458321867592,9,0.11640440142072653
2022-01-23,Gil Vicente,Portimonense,1,0,H,6,1,2.0,3.25,3.8,3,0,27,25,2.0,1.0,13.0,6.166666666666667,1.0,1.6666666666666667,5.0,3.8333333333333335,3.0,8,6,0,0,1525.1183881579855,1498.7127813614427,9,0.11656396877261861
2022-01-23,Maritimo,Belenenses,1,1,D,2,9,1.75,3.4,5.0,1,1,23,11,1.8333333333333333,1.6666666666666667,13.0,4.166666666666667,0.5,1.6666666666666667,3.0,3.3333333333333335,3.0,8,7,3,-2,1504.7274894565812,1404.9322314824853,8,0.11656396877261861
2022-01-23,Porto,Famalicao,3,1,H,9,1,1.2,6.5,12.0,3,0,50,16,3.0,0.6666666666666666,18.0,7.0,1.0,2.0,6.0,3.5,3.0,7,7,13,0,1678.3915984964126,1455.7250612764844,8,0.11656396877261861
2022-01-23,Guimaraes,Estoril,3,1,H,7,3,1.9,3.25,4.2,3,0,24,25,1.8333333333333333,1.5,8.0,5.0,1.1666666666666667,1.6666666666666667,5.0,4.833333333333333,1.0,6,14,0,-2,1494.6729164932158,1506.1692167967417,8,0.11656396877261861
2022-01-27,Estoril,Arouca,1,2,A,4,5,2.0,3.3,3.8,0,3,25,14,1.0,1.8333333333333333,4.0,4.166666666666667,0.6666666666666666,2.8333333333333335,1.0,2.6666666666666665,3.0,4,6,-3,-3,1490.673062678443,1418.2714449896523,8,0.11720442853264823
2022-01-30,Portimonense,Tondela,1,2,A,6,4,1.95,3.3,3.75,0,3,25,17,1.0,1.3333333333333333,5.0,3.3333333333333335,1.1666666666666667,1.8333333333333333,5.0,4.666666666666667,3.0,7,8,-1,-1,1484.8506131017832,1420.8581012558145,10,0.1176870816413944
2022-01-30,Vizela,Guimaraes,3,2,H,6,4,2.87,3.1,2.37,3,0,19,27,0.8333333333333334,1.8333333333333333,6.0,3.5,2.0,1.5,8.0,4.833333333333333,0.0,8,7,1,1,1460.288960916849,1510.1690706115144,10,0.1176870816413944
2022-01-30,Sp Braga,Moreirense,2,0,H,5,1,1.4,4.33,6.5,3,0,35,16,1.8333333333333333,0.8333333333333334,10.0,4.833333333333333,0.6666666666666666,1.0,7.0,3.3333333333333335,3.0,8,8,1,-1,1567.0311315979602,1437.1074214932876,10,0.1176870816413944
2022-01-30,Porto,Maritimo,2,1,H,5,3,1.11,7.0,21.0,3,0,53,24,3.0,0.8333333333333334,18.0,7.5,1.8333333333333333,1.6666666666666667,13.0,4.0,1.0,7,7,14,0,1684.9090626466225,1500.5336865758002,9,0.1176870816413944
2022-01-31,Estoril,Pacos Ferreira,0,0,D,6,4,2.0,3.1,3.6,1,1,25,19,1.1666666666666667,1.8333333333333333,4.0,4.0,0.6666666666666666,0.8333333333333334,8.0,2.8333333333333335,3.0,4,10,-4,0,1472.5917084123807,1453.5417873745466,9,0.11784840729351945
2022-01-31,Famalicao,Arouca,0,0,D,1,2,1.8,3.3,4.2,1,1,16,17,1.1666666666666667,1.8333333333333333,6.0,3.5,0.8333333333333334,2.6666666666666665,4.0,2.8333333333333335,0.0,8,4,-1,1,1449.2075971262745,1436.3527992557147,9,0.11784840729351945
2022-02-01,Santa Clara,Boavista,2,1,H,3,5,2.15,3.0,3.4,3,0,20,19,1.6666666666666667,1.6666666666666667,10.0,5.0,0.8333333333333334,1.0,7.0,4.833333333333333,0.0,10,11,1,0,1473.9000051662786,1466.6431792905682,10,0.11800995409112343
2022-02-02,Benfica,Gil Vicente,1,2,A,5,6,1.28,5.0,9.0,0,3,44,30,2.8333333333333335,1.0,13.0,5.833333333333333,1.5,1.0,13.0,5.5,3.0,12,10,1,1,1607.9728912593646,1538.980556417645,9,0.11817172233735296
2022-02-02,Belenenses,Sp Lisbon,1,4,A,2,6,10.0,5.5,1.25,0,3,12,47,0.6666666666666666,1.6666666666666667,4.0,4.833333333333333,2.1666666666666665,1.1666666666666667,12.0,7.0,0.0,10,11,0,-1,1409.1260343632664,1625.935393134329,9,0.11817172233735296
2022-02-05,Maritimo,Estoril,0,0,D,4,0,2.62,3.1,2.75,1,1,24,26,1.3333333333333333,1.8333333333333333,10.0,3.8333333333333335,1.0,1.8333333333333333,2.0,3.8333333333333335,0.0,6,5,-1,0,1492.8221398933554,1471.7700804073236,9,0.11865835880549741
2022-02-05,Pacos Ferreira,Portimonense,1,1,D,3,8,2.37,3.2,3.1,1,1,20,25,0.6666666666666666,0.6666666666666666,9.0,3.1666666666666665,1.0,1.6666666666666667,2.0,3.6666666666666665,3.0,5,6,0,-2,1454.3634153796038,1467.118657776715,10,0.11865835880549741
2022-02-05,Guimaraes,Sp Braga,2,1,H,5,4,3.5,3.5,2.05,3,0,27,38,1.5,1.6666666666666667,5.0,3.8333333333333335,2.1666666666666665,0.6666666666666666,13.0,5.5,1.0,6,6,-1,2,1493.0302476832019,1576.6694966585655,9,0.11865835880549741
2022-02-06,Arouca,Porto,0,2,A,1,4,10.0,5.25,1.3,0,3,18,56,0.6666666666666666,2.0,5.0,2.8333333333333335,3.1666666666666665,1.0,18.0,7.666666666666667,0.0,6,7,0,15,1436.9075323847167,1692.6206093290673,9,0.11882101588601467
2022-02-06,Boavista,Vizela,2,2,D,4,4,2.2,3.2,3.4,1,1,19,22,1.0,1.0,7.0,5.333333333333333,1.3333333333333333,1.5,9.0,3.8333333333333335,1.0,5,7,-1,2,1451.9564360959723,1477.4277838451615,10,0.11882101588601467
